time;value
2020-12-12T06:00:00.168000Z;OFF
2020-12-12T07:00:00.172000Z;OFF
2020-12-12T08:00:00.176000Z;OFF
2020-12-12T09:00:01.183000Z;OFF
2020-12-12T10:00:00.190000Z;OFF
2020-12-12T11:00:00.194000Z;OFF
2020-12-12T12:00:00.198000Z;OFF
2020-12-12T13:00:00.202000Z;OFF
2020-12-12T14:00:00.205000Z;OFF
2020-12-12T15:00:00.210000Z;OFF
2020-12-12T16:00:00.213000Z;OFF
2020-12-12T17:00:00.218000Z;OFF
2020-12-12T18:00:00.221000Z;OFF
2020-12-12T19:00:00.226000Z;OFF
2020-12-12T20:00:00.229000Z;OFF
2020-12-12T21:00:01.348000Z;OFF
2020-12-12T22:00:00.353000Z;OFF
2020-12-12T23:00:00.357000Z;OFF
2020-12-12T23:03:39.618000Z;ON
2020-12-12T23:03:49.394000Z;OFF
2020-12-12T23:04:56.250000Z;ON
2020-12-12T23:05:14.668000Z;OFF
2020-12-13T00:00:02.760000Z;OFF
2020-12-13T01:00:01.722000Z;OFF
2020-12-13T02:00:01.813000Z;OFF
2020-12-13T03:00:12.951000Z;OFF
2020-12-13T04:00:01.220000Z;OFF
2020-12-13T05:00:00.225000Z;OFF
2020-12-13T06:00:00.229000Z;OFF
2020-12-13T07:00:00.233000Z;OFF
2020-12-13T08:00:00.237000Z;OFF
2020-12-13T09:00:00.242000Z;OFF
2020-12-13T10:00:00.247000Z;OFF
2020-12-13T11:00:00.251000Z;OFF
2020-12-13T12:00:00.255000Z;OFF
2020-12-13T13:00:01.783000Z;OFF
2020-12-13T14:00:09.892000Z;OFF
2020-12-13T15:00:02.123000Z;OFF
2020-12-13T16:00:05.099000Z;OFF
2020-12-13T17:00:00.108000Z;OFF
2020-12-13T18:00:01.272000Z;OFF
2020-12-13T19:00:00.279000Z;OFF
2020-12-13T20:00:00.283000Z;OFF
2020-12-13T21:00:00.287000Z;OFF
2020-12-13T22:00:00.291000Z;OFF
2020-12-13T23:00:03.371000Z;OFF
2020-12-14T00:00:01.087000Z;OFF
2020-12-14T01:00:00.097000Z;OFF
2020-12-14T02:00:00.105000Z;OFF
2020-12-14T03:00:00.108000Z;OFF
2020-12-14T04:00:00.112000Z;OFF
2020-12-14T05:00:02.107000Z;OFF
2020-12-14T06:00:00.113000Z;OFF
2020-12-14T07:00:00.118000Z;OFF
2020-12-14T08:00:00.126000Z;OFF
2020-12-14T09:00:00.131000Z;OFF
2020-12-14T10:00:00.138000Z;OFF
2020-12-14T11:00:00.142000Z;OFF
2020-12-14T12:00:00.147000Z;OFF
2020-12-14T13:00:00.154000Z;OFF
2020-12-14T14:00:00.157000Z;OFF
2020-12-14T15:00:00.161000Z;OFF
2020-12-14T15:26:30.955000Z;ON
2020-12-14T15:28:08.373000Z;OFF
2020-12-14T16:00:00.165000Z;OFF
2020-12-14T17:00:00.169000Z;OFF
2020-12-14T18:00:00.173000Z;OFF
2020-12-14T19:00:00.178000Z;OFF
2020-12-14T20:00:00.181000Z;OFF
