time;value
2020-11-24T03:00:20.208000Z;0.0
2020-11-24T05:00:48.661000Z;1.0
2020-11-24T18:55:19.428000Z;2.0
2020-11-24T18:56:24.492000Z;1.0
2020-11-24T19:00:00.698000Z;1.0
2020-11-24T19:05:05.319000Z;2.0
2020-11-24T19:06:10.418000Z;0.0
2020-11-24T19:07:15.562000Z;1.0
2020-11-24T19:19:11.743000Z;2.0
2020-11-24T19:20:16.844000Z;1.0
2020-11-24T19:24:37.255000Z;0.0
2020-11-24T19:26:47.496000Z;1.0
2020-11-24T19:28:57.671000Z;0.0
2020-11-24T19:30:02.774000Z;1.0
2020-11-24T19:34:23.185000Z;0.0
2020-11-24T19:36:33.405000Z;1.0
2020-11-24T19:41:58.917000Z;0.0
2020-11-24T19:43:04.025000Z;1.0
2020-11-24T19:55:00.154000Z;0.0
2020-11-24T19:57:10.361000Z;1.0
2020-11-24T20:00:02.698000Z;1.0
2020-11-24T20:00:25.672000Z;0.0
2020-11-24T20:01:30.781000Z;1.0
2020-11-24T20:04:46.091000Z;0.0
2020-11-24T20:05:51.200000Z;1.0
2020-11-24T20:19:57.537000Z;2.0
2020-11-24T20:22:07.743000Z;1.0
2020-11-24T20:29:43.465000Z;0.0
2020-11-24T20:30:48.575000Z;1.0
2020-11-24T20:34:03.897000Z;0.0
2020-11-24T20:35:08.983000Z;1.0
2020-11-24T20:38:24.301000Z;0.0
2020-11-24T20:39:29.401000Z;1.0
2020-11-24T20:43:49.815000Z;0.0
2020-11-24T20:46:00.045000Z;1.0
2020-11-24T20:47:05.127000Z;0.0
2020-11-24T20:49:15.340000Z;1.0
2020-11-24T20:52:30.656000Z;0.0
2020-11-24T20:53:35.749000Z;1.0
2020-11-24T20:56:51.058000Z;0.0
2020-11-24T20:57:56.169000Z;1.0
2020-11-24T20:59:05.321000Z;0.0
2020-11-24T21:00:01.220000Z;0.0
2020-11-24T21:00:06.379000Z;1.0
2020-11-24T21:07:42.104000Z;0.0
2020-11-24T21:08:47.202000Z;1.0
2020-11-24T21:19:38.238000Z;0.0
2020-11-24T21:20:43.344000Z;1.0
2020-11-24T21:22:53.562000Z;0.0
2020-11-24T21:23:58.654000Z;1.0
2020-11-24T21:26:08.859000Z;0.0
2020-11-24T21:27:13.965000Z;1.0
2020-11-24T21:28:19.076000Z;2.0
2020-11-24T21:29:24.181000Z;0.0
2020-11-24T21:30:29.291000Z;2.0
2020-11-24T21:31:34.394000Z;1.0
2020-11-24T21:32:39.486000Z;0.0
